id,name,character,season_number,episode_number,type
54830.0,Sophia Bush,Brooke Davis,5,2,cast
1215059.0,Jackson Brundage,Jamie Scott,5,2,cast
166897.0,Lee Norris,Mouth McFadden,5,2,cast
33296.0,Torrey DeVitto,Carrie,5,2,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,2,guest stars
1477823.0,Shawn Shepard,Principal Turner,5,2,guest stars
949183.0,Kelly Collins Lintz,Alice,5,2,guest stars
1222567.0,Steven Barnes,Starter,5,2,guest stars
1215008.0,Vaughn Wilson,Fergie,5,2,guest stars
1215021.0,Cullen Moss,Junk,5,2,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,3,cast
98050.0,James Lafferty,Nathan Scott,5,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,3,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,3,cast
73035.0,Paul Johansson,Dan Scott,5,3,cast
54830.0,Sophia Bush,Brooke Davis,5,3,cast
1215059.0,Jackson Brundage,Jamie Scott,5,3,cast
166897.0,Lee Norris,Mouth McFadden,5,3,cast
33296.0,Torrey DeVitto,Carrie,5,3,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,3,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,3,guest stars
1214374.0,Kevin Federline,Jason,5,3,guest stars
949183.0,Kelly Collins Lintz,Alice,5,3,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,4,cast
98050.0,James Lafferty,Nathan Scott,5,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,4,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,4,cast
73035.0,Paul Johansson,Dan Scott,5,4,cast
54830.0,Sophia Bush,Brooke Davis,5,4,cast
1215059.0,Jackson Brundage,Jamie Scott,5,4,cast
166897.0,Lee Norris,Mouth McFadden,5,4,cast
33296.0,Torrey DeVitto,Carrie,5,4,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,4,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,4,guest stars
1214374.0,Kevin Federline,Jason,5,4,guest stars
949183.0,Kelly Collins Lintz,Alice Day,5,4,guest stars
1450531.0,Bradley Evans,Jerry,5,4,guest stars
15154.0,Brett Kelley,Bartender,5,4,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,5,cast
98050.0,James Lafferty,Nathan Scott,5,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,5,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,5,cast
73035.0,Paul Johansson,Dan Scott,5,5,cast
54830.0,Sophia Bush,Brooke Davis,5,5,cast
1215059.0,Jackson Brundage,Jamie Scott,5,5,cast
166897.0,Lee Norris,Mouth McFadden,5,5,cast
1215007.0,Joseph Gallison,Senior Editor,5,5,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,5,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,5,guest stars
1392607.0,Southey Blanton,Fan,5,5,guest stars
1534860.0,Jonathan Frappier,Executive,5,5,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,6,cast
98050.0,James Lafferty,Nathan Scott,5,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,6,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,6,cast
73035.0,Paul Johansson,Dan Scott,5,6,cast
54830.0,Sophia Bush,Brooke Davis,5,6,cast
1215059.0,Jackson Brundage,Jamie Scott,5,6,cast
166897.0,Lee Norris,Mouth McFadden,5,6,cast
33296.0,Torrey DeVitto,Carrie,5,6,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,6,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,6,guest stars
949183.0,Kelly Collins Lintz,Alice Day,5,6,guest stars
1450531.0,Bradley Evans,Jerry,5,6,guest stars
20580.0,Joe Manganiello,Owen Morello,5,6,guest stars
211492.0,Robbie Jones,Quentin Fields,5,6,guest stars
1483017.0,Hailey Wist,Molly,5,6,guest stars
450951.0,Carissa Capobianco,Amy,5,6,guest stars
590185.0,Aerli Austen,TV Employee,5,6,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,7,cast
98050.0,James Lafferty,Nathan Scott,5,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,7,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,7,cast
73035.0,Paul Johansson,Dan Scott,5,7,cast
54830.0,Sophia Bush,Brooke Davis,5,7,cast
1215059.0,Jackson Brundage,Jamie Scott,5,7,cast
166897.0,Lee Norris,Mouth McFadden,5,7,cast
33296.0,Torrey DeVitto,Carrie,5,7,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,7,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,7,guest stars
1214374.0,Kevin Federline,Jason,5,7,guest stars
949183.0,Kelly Collins Lintz,Alice Day,5,7,guest stars
20580.0,Joe Manganiello,Owen Morello,5,7,guest stars
211492.0,Robbie Jones,Quentin Fields,5,7,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,8,cast
98050.0,James Lafferty,Nathan Scott,5,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,8,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,8,cast
73035.0,Paul Johansson,Dan Scott,5,8,cast
54830.0,Sophia Bush,Brooke Davis,5,8,cast
1215059.0,Jackson Brundage,Jamie Scott,5,8,cast
166897.0,Lee Norris,Mouth McFadden,5,8,cast
33296.0,Torrey DeVitto,Carrie,5,8,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,8,guest stars
168699.0,Brendan Kirsch,Brendan,5,8,guest stars
1450531.0,Bradley Evans,Jerry,5,8,guest stars
20580.0,Joe Manganiello,Owen Morello,5,8,guest stars
1483017.0,Hailey Wist,Molly,5,8,guest stars
41019.0,Wilbur Fitzgerald,Bill,5,8,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,9,cast
98050.0,James Lafferty,Nathan Scott,5,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,9,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,9,cast
73035.0,Paul Johansson,Dan Scott,5,9,cast
54830.0,Sophia Bush,Brooke Davis,5,9,cast
1215059.0,Jackson Brundage,Jamie Scott,5,9,cast
166897.0,Lee Norris,Mouth McFadden,5,9,cast
33296.0,Torrey DeVitto,Carrie,5,9,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,9,guest stars
1546618.0,Rick Clark,Rick,5,9,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,10,cast
98050.0,James Lafferty,Nathan Scott,5,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,10,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,10,cast
73035.0,Paul Johansson,Dan Scott,5,10,cast
54830.0,Sophia Bush,Brooke Davis,5,10,cast
1215059.0,Jackson Brundage,Jamie Scott,5,10,cast
166897.0,Lee Norris,Mouth McFadden,5,10,cast
81164.0,Danneel Ackles,Rachel Gatina,5,10,guest stars
33296.0,Torrey DeVitto,Carrie,5,10,guest stars
174256.0,Dikran Tulaine,John Knight,5,10,guest stars
20580.0,Joe Manganiello,Owen Morello,5,10,guest stars
62076.0,Marcus Hester,Vincent,5,10,guest stars
114850.0,Tony Vaughn,Doctor,5,10,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,11,cast
98050.0,James Lafferty,Nathan Scott,5,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,11,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,11,cast
73035.0,Paul Johansson,Dan Scott,5,11,cast
54830.0,Sophia Bush,Brooke Davis,5,11,cast
1215059.0,Jackson Brundage,Jamie Scott,5,11,cast
166897.0,Lee Norris,Mouth McFadden,5,11,cast
141180.0,Stephen Colletti,Chase Adams,5,11,guest stars
81164.0,Danneel Ackles,Rachel Gatina,5,11,guest stars
14668.0,Daphne Zuniga,Victoria Davis,5,11,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,11,guest stars
133590.0,Bevin Prince,Bevin,5,11,guest stars
20580.0,Joe Manganiello,Owen Morello,5,11,guest stars
1215008.0,Vaughn Wilson,Fergie,5,11,guest stars
1215021.0,Cullen Moss,Junk,5,11,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,12,cast
98050.0,James Lafferty,Nathan Scott,5,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,12,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,12,cast
73035.0,Paul Johansson,Dan Scott,5,12,cast
54830.0,Sophia Bush,Brooke Davis,5,12,cast
1215059.0,Jackson Brundage,Jamie Scott,5,12,cast
166897.0,Lee Norris,Mouth McFadden,5,12,cast
20005.0,Moira Kelly,Karen Roe,5,12,guest stars
33296.0,Torrey DeVitto,Carrie,5,12,guest stars
154873.0,Kieren Hutchison,Andy Hargrove,5,12,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,12,guest stars
928235.0,Taylor Kowalski,Flower Guy,5,12,guest stars
1538289.0,Dominic L. Santana,Policeman,5,12,guest stars
78037.0,Adam Vernier,Policeman #2,5,12,guest stars
1215008.0,Vaughn Wilson,Fergie,5,12,guest stars
1215021.0,Cullen Moss,Junk,5,12,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,13,cast
98050.0,James Lafferty,Nathan Scott,5,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,13,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,13,cast
73035.0,Paul Johansson,Dan Scott,5,13,cast
54830.0,Sophia Bush,Brooke Davis,5,13,cast
1215059.0,Jackson Brundage,Jamie Scott,5,13,cast
166897.0,Lee Norris,Mouth McFadden,5,13,cast
154873.0,Kieren Hutchison,Andy Hargrove,5,13,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,13,guest stars
53175.0,Mark Schwahn,Max,5,13,guest stars
16181.0,Haviland Morris,Olivia Pruitt,5,13,guest stars
44185.0,Judith Scott,Adoption Worker,5,13,guest stars
52483.0,Rus Blackwell,Sam,5,13,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,14,cast
98050.0,James Lafferty,Nathan Scott,5,14,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,14,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,14,cast
73035.0,Paul Johansson,Dan Scott,5,14,cast
54830.0,Sophia Bush,Brooke Davis,5,14,cast
1215059.0,Jackson Brundage,Jamie Scott,5,14,cast
166897.0,Lee Norris,Mouth McFadden,5,14,cast
141180.0,Stephen Colletti,Chase Adams,5,14,guest stars
211492.0,Robbie Jones,Quentin Fields,5,14,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,15,cast
98050.0,James Lafferty,Nathan Scott,5,15,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,15,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,15,cast
73035.0,Paul Johansson,Dan Scott,5,15,cast
54830.0,Sophia Bush,Brooke Davis,5,15,cast
1215059.0,Jackson Brundage,Jamie Scott,5,15,cast
166897.0,Lee Norris,Mouth McFadden,5,15,cast
210126.0,Michaela McManus,Lindsey Strauss,5,15,guest stars
1215008.0,Vaughn Wilson,Fergie,5,15,guest stars
1215021.0,Cullen Moss,Junk,5,15,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,16,cast
98050.0,James Lafferty,Nathan Scott,5,16,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,16,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,16,cast
73035.0,Paul Johansson,Dan Scott,5,16,cast
54830.0,Sophia Bush,Brooke Davis,5,16,cast
1215059.0,Jackson Brundage,Jamie Scott,5,16,cast
166897.0,Lee Norris,Mouth McFadden,5,16,cast
210126.0,Michaela McManus,Lindsey Strauss,5,16,guest stars
211492.0,Robbie Jones,Quentin Fields,5,16,guest stars
1215046.0,Chris Beetem,Ethan Copeland,5,16,guest stars
1450531.0,Bradley Evans,Assistant Director,5,16,guest stars
25451.0,Spencer Wilding,Bill,5,16,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,17,cast
98050.0,James Lafferty,Nathan Scott,5,17,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,17,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,17,cast
73035.0,Paul Johansson,Dan Scott,5,17,cast
54830.0,Sophia Bush,Brooke Davis,5,17,cast
1215059.0,Jackson Brundage,Jamie Scott,5,17,cast
166897.0,Lee Norris,Mouth McFadden,5,17,cast
41019.0,Wilbur Fitzgerald,Bill,5,17,guest stars
1215046.0,Chris Beetem,Ethan Copeland,5,17,guest stars
1215045.0,Kate Voegele,Mia Catalano,5,17,guest stars
25451.0,Spencer Wilding,News Director,5,17,guest stars
1332245.0,Nancy Young,Nurse,5,17,guest stars
1268090.0,Angela Ray,Nurse #2,5,17,guest stars
62747.0,Chad Michael Murray,Lucas Scott,5,18,cast
98050.0,James Lafferty,Nathan Scott,5,18,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,5,18,cast
35472.0,Hilarie Burton,Peyton Sawyer,5,18,cast
73035.0,Paul Johansson,Dan Scott,5,18,cast
54830.0,Sophia Bush,Brooke Davis,5,18,cast
1215059.0,Jackson Brundage,Jamie Scott,5,18,cast
166897.0,Lee Norris,Mouth McFadden,5,18,cast
1212134.0,Gavin DeGraw,Gavin DeGraw,5,18,guest stars
210126.0,Michaela McManus,Lindsey Strauss,5,18,guest stars
1450531.0,Bradley Evans,Jerry,5,18,guest stars
211492.0,Robbie Jones,Quentin Fields,5,18,guest stars
41019.0,Wilbur Fitzgerald,Bill,5,18,guest stars
1215046.0,Chris Beetem,Ethan Copeland,5,18,guest stars
25451.0,Spencer Wilding,Director,5,18,guest stars
1268090.0,Angela Ray,Nurse,5,18,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,1,cast
98050.0,James Lafferty,Nathan Scott,6,1,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,1,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,1,cast
73035.0,Paul Johansson,Dan Scott,6,1,cast
54830.0,Sophia Bush,Brooke Davis,6,1,cast
1215059.0,Jackson Brundage,Jamie Scott,6,1,cast
166897.0,Lee Norris,Mouth McFadden,6,1,cast
93602.0,Antwon Tanner,Skills Taylor,6,1,cast
33296.0,Torrey DeVitto,Carrie,6,1,guest stars
14668.0,Daphne Zuniga,Victoria Davis,6,1,guest stars
210126.0,Michaela McManus,Lindsey Strauss,6,1,guest stars
8854.0,Bill Cobbs,Gus,6,1,guest stars
208225.0,Ashley Rickards,Sam Walker,6,1,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,2,cast
98050.0,James Lafferty,Nathan Scott,6,2,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,2,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,2,cast
73035.0,Paul Johansson,Dan Scott,6,2,cast
54830.0,Sophia Bush,Brooke Davis,6,2,cast
1215059.0,Jackson Brundage,Jamie Scott,6,2,cast
166897.0,Lee Norris,Mouth McFadden,6,2,cast
93602.0,Antwon Tanner,Skills Taylor,6,2,cast
74587.0,Terry Loughlin,Doctor,6,2,guest stars
211492.0,Robbie Jones,Quentin Fields,6,2,guest stars
1021528.0,Devin McGee,Man,6,2,guest stars
1098567.0,Kristin Mellian,Flight Attendant,6,2,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,3,cast
98050.0,James Lafferty,Nathan Scott,6,3,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,3,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,3,cast
73035.0,Paul Johansson,Dan Scott,6,3,cast
54830.0,Sophia Bush,Brooke Davis,6,3,cast
1215059.0,Jackson Brundage,Jamie Scott,6,3,cast
166897.0,Lee Norris,Mouth McFadden,6,3,cast
93602.0,Antwon Tanner,Skills Taylor,6,3,cast
33296.0,Torrey DeVitto,Carrie,6,3,guest stars
1215008.0,Vaughn Wilson,Fergie,6,3,guest stars
1215021.0,Cullen Moss,Junk,6,3,guest stars
208225.0,Ashley Rickards,Sam Walker,6,3,guest stars
87819.0,Dawnn Lewis,Denise Fields,6,3,guest stars
146022.0,Leland L. Jones,Preacher,6,3,guest stars
1473512.0,Jaden Harmon,Andre,6,3,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,4,cast
98050.0,James Lafferty,Nathan Scott,6,4,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,4,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,4,cast
73035.0,Paul Johansson,Dan Scott,6,4,cast
54830.0,Sophia Bush,Brooke Davis,6,4,cast
1215059.0,Jackson Brundage,Jamie Scott,6,4,cast
166897.0,Lee Norris,Mouth McFadden,6,4,cast
93602.0,Antwon Tanner,Skills Taylor,6,4,cast
33296.0,Torrey DeVitto,Carrie,6,4,guest stars
14668.0,Daphne Zuniga,Victoria Davis,6,4,guest stars
16181.0,Haviland Morris,Olivia Pruitt,6,4,guest stars
208225.0,Ashley Rickards,Sam Walker,6,4,guest stars
87819.0,Dawnn Lewis,Denise Fields,6,4,guest stars
1473512.0,Jaden Harmon,Andre,6,4,guest stars
42746.0,John Doe,Mick Wolf,6,4,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,5,cast
98050.0,James Lafferty,Nathan Scott,6,5,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,5,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,5,cast
73035.0,Paul Johansson,Dan Scott,6,5,cast
54830.0,Sophia Bush,Brooke Davis,6,5,cast
1215059.0,Jackson Brundage,Jamie Scott,6,5,cast
166897.0,Lee Norris,Mouth McFadden,6,5,cast
93602.0,Antwon Tanner,Skills Taylor,6,5,cast
33296.0,Torrey DeVitto,Carrie,6,5,guest stars
210126.0,Michaela McManus,Lindsey Strauss,6,5,guest stars
16181.0,Haviland Morris,Olivia Pruitt,6,5,guest stars
208225.0,Ashley Rickards,Sam Walker,6,5,guest stars
42746.0,John Doe,Mick Wolf,6,5,guest stars
117309.0,Burgess Jenkins,Bobby,6,5,guest stars
84598.0,Robert Hy Gorman,Mover,6,5,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,6,cast
98050.0,James Lafferty,Nathan Scott,6,6,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,6,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,6,cast
73035.0,Paul Johansson,Dan Scott,6,6,cast
54830.0,Sophia Bush,Brooke Davis,6,6,cast
1215059.0,Jackson Brundage,Jamie Scott,6,6,cast
166897.0,Lee Norris,Mouth McFadden,6,6,cast
93602.0,Antwon Tanner,Skills Taylor,6,6,cast
20580.0,Joe Manganiello,Owen Morello,6,6,guest stars
208225.0,Ashley Rickards,Sam Walker,6,6,guest stars
42746.0,John Doe,Mick Wolf,6,6,guest stars
200406.0,Tom Hillmann,Lon,6,6,guest stars
143261.0,Michael Beasley,Mike,6,6,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,7,cast
98050.0,James Lafferty,Nathan Scott,6,7,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,7,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,7,cast
73035.0,Paul Johansson,Dan Scott,6,7,cast
54830.0,Sophia Bush,Brooke Davis,6,7,cast
1215059.0,Jackson Brundage,Jamie Scott,6,7,cast
166897.0,Lee Norris,Mouth McFadden,6,7,cast
93602.0,Antwon Tanner,Skills Taylor,6,7,cast
205976.0,Kelsey Asbille,Gigi,6,7,guest stars
1450531.0,Bradley Evans,Jerry,6,7,guest stars
20580.0,Joe Manganiello,Owen Morello,6,7,guest stars
1215008.0,Vaughn Wilson,Fergie,6,7,guest stars
1215021.0,Cullen Moss,Junk,6,7,guest stars
208225.0,Ashley Rickards,Sam Walker,6,7,guest stars
1057418.0,Grace Potter,Grace,6,7,guest stars
1215435.0,Juliet Cesario,Waitress,6,7,guest stars
1541968.0,Michael May,Chuck,6,7,guest stars
25451.0,Spencer Wilding,Chris,6,7,guest stars
1367292.0,Kelley Davis,Chuck's Mom,6,7,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,8,cast
98050.0,James Lafferty,Nathan Scott,6,8,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,8,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,8,cast
73035.0,Paul Johansson,Dan Scott,6,8,cast
54830.0,Sophia Bush,Brooke Davis,6,8,cast
1215059.0,Jackson Brundage,Jamie Scott,6,8,cast
166897.0,Lee Norris,Mouth McFadden,6,8,cast
93602.0,Antwon Tanner,Skills Taylor,6,8,cast
6069.0,Austin Nichols,Julian Baker,6,8,guest stars
1215037.0,Ernest Waddell,Derek Sommers,6,8,guest stars
205976.0,Kelsey Asbille,Gigi,6,8,guest stars
20580.0,Joe Manganiello,Owen Morello,6,8,guest stars
208225.0,Ashley Rickards,Sam Walker,6,8,guest stars
143261.0,Michael Beasley,Coach,6,8,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,9,cast
98050.0,James Lafferty,Nathan Scott,6,9,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,9,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,9,cast
73035.0,Paul Johansson,Dan Scott,6,9,cast
54830.0,Sophia Bush,Brooke Davis,6,9,cast
1215059.0,Jackson Brundage,Jamie Scott,6,9,cast
166897.0,Lee Norris,Mouth McFadden,6,9,cast
93602.0,Antwon Tanner,Skills Taylor,6,9,cast
6069.0,Austin Nichols,Julian Baker,6,9,guest stars
12876.0,Peter Jurasik,Carl,6,9,guest stars
205976.0,Kelsey Asbille,Gigi,6,9,guest stars
20580.0,Joe Manganiello,Owen Morello,6,9,guest stars
208225.0,Ashley Rickards,Sam Walker,6,9,guest stars
1541968.0,Michael May,Chuck,6,9,guest stars
143261.0,Michael Beasley,Coach,6,9,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,10,cast
98050.0,James Lafferty,Nathan Scott,6,10,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,10,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,10,cast
73035.0,Paul Johansson,Dan Scott,6,10,cast
54830.0,Sophia Bush,Brooke Davis,6,10,cast
1215059.0,Jackson Brundage,Jamie Scott,6,10,cast
166897.0,Lee Norris,Mouth McFadden,6,10,cast
93602.0,Antwon Tanner,Skills Taylor,6,10,cast
6069.0,Austin Nichols,Julian Baker,6,10,guest stars
1215037.0,Ernest Waddell,Derek Sommers,6,10,guest stars
205976.0,Kelsey Asbille,Gigi,6,10,guest stars
211492.0,Robbie Jones,Quentin Fields,6,10,guest stars
1215045.0,Kate Voegele,Mia Catalano,6,10,guest stars
208225.0,Ashley Rickards,Sam Walker,6,10,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,11,cast
98050.0,James Lafferty,Nathan Scott,6,11,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,11,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,11,cast
73035.0,Paul Johansson,Dan Scott,6,11,cast
54830.0,Sophia Bush,Brooke Davis,6,11,cast
1215059.0,Jackson Brundage,Jamie Scott,6,11,cast
166897.0,Lee Norris,Mouth McFadden,6,11,cast
93602.0,Antwon Tanner,Skills Taylor,6,11,cast
6069.0,Austin Nichols,Julian Baker,6,11,guest stars
20580.0,Joe Manganiello,Owen Morello,6,11,guest stars
1215008.0,Vaughn Wilson,Fergie,6,11,guest stars
1215021.0,Cullen Moss,Junk,6,11,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,12,cast
98050.0,James Lafferty,Nathan Scott,6,12,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,12,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,12,cast
73035.0,Paul Johansson,Dan Scott,6,12,cast
54830.0,Sophia Bush,Brooke Davis,6,12,cast
1215059.0,Jackson Brundage,Jamie Scott,6,12,cast
166897.0,Lee Norris,Mouth McFadden,6,12,cast
93602.0,Antwon Tanner,Skills Taylor,6,12,cast
6069.0,Austin Nichols,Julian Baker,6,12,guest stars
205976.0,Kelsey Asbille,Gigi,6,12,guest stars
1450531.0,Bradley Evans,Jerry,6,12,guest stars
20580.0,Joe Manganiello,Owen Morello,6,12,guest stars
211492.0,Robbie Jones,Quentin Fields,6,12,guest stars
1215045.0,Kate Voegele,Mia Catalano,6,12,guest stars
208225.0,Ashley Rickards,Sam Walker,6,12,guest stars
55089.0,Evan Peters,Jack Daniels,6,12,guest stars
117309.0,Burgess Jenkins,Bobby,6,12,guest stars
1541968.0,Michael May,Chuck,6,12,guest stars
1367300.0,Keedar Whittle,Nino Jones,6,12,guest stars
19210.0,James Van Der Beek,Adam Reese,6,12,guest stars
1021528.0,Devin McGee,Xavier,6,12,guest stars
1450533.0,Katherine Landry,Madison,6,12,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,13,cast
98050.0,James Lafferty,Nathan Scott,6,13,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,13,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,13,cast
73035.0,Paul Johansson,Dan Scott,6,13,cast
54830.0,Sophia Bush,Brooke Davis,6,13,cast
1215059.0,Jackson Brundage,Jamie Scott,6,13,cast
166897.0,Lee Norris,Mouth McFadden,6,13,cast
93602.0,Antwon Tanner,Skills Taylor,6,13,cast
6069.0,Austin Nichols,Julian Baker,6,13,guest stars
141180.0,Stephen Colletti,Chase Adams,6,13,guest stars
20580.0,Joe Manganiello,Owen Morello,6,13,guest stars
1215045.0,Kate Voegele,Mia Catalano,6,13,guest stars
208225.0,Ashley Rickards,Sam Walker,6,13,guest stars
55089.0,Evan Peters,Jack Daniels,6,13,guest stars
87819.0,Dawnn Lewis,Denise Fields,6,13,guest stars
1473512.0,Jaden Harmon,Andre,6,13,guest stars
117309.0,Burgess Jenkins,Bobby,6,13,guest stars
1214865.0,B.J. Britt,Devon Fox,6,13,guest stars
1021528.0,Devin McGee,Xavier,6,13,guest stars
29370.0,Gregory Harrison,Paul Norris,6,13,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,14,cast
98050.0,James Lafferty,Nathan Scott,6,14,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,14,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,14,cast
73035.0,Paul Johansson,Dan Scott,6,14,cast
54830.0,Sophia Bush,Brooke Davis,6,14,cast
1215059.0,Jackson Brundage,Jamie Scott,6,14,cast
166897.0,Lee Norris,Mouth McFadden,6,14,cast
93602.0,Antwon Tanner,Skills Taylor,6,14,cast
1214865.0,B.J. Britt,Ref,6,14,guest stars
55089.0,Evan Peters,Jack Daniels,6,14,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,15,cast
98050.0,James Lafferty,Nathan Scott,6,15,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,15,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,15,cast
73035.0,Paul Johansson,Dan Scott,6,15,cast
54830.0,Sophia Bush,Brooke Davis,6,15,cast
1215059.0,Jackson Brundage,Jamie Scott,6,15,cast
166897.0,Lee Norris,Mouth McFadden,6,15,cast
93602.0,Antwon Tanner,Skills Taylor,6,15,cast
1214865.0,B.J. Britt,Ref,6,15,guest stars
62747.0,Chad Michael Murray,Lucas Scott,6,16,cast
98050.0,James Lafferty,Nathan Scott,6,16,cast
1118081.0,Bethany Joy Lenz,Haley James Scott,6,16,cast
35472.0,Hilarie Burton,Peyton Sawyer,6,16,cast
73035.0,Paul Johansson,Dan Scott,6,16,cast
54830.0,Sophia Bush,Brooke Davis,6,16,cast
1215059.0,Jackson Brundage,Jamie Scott,6,16,cast
166897.0,Lee Norris,Mouth McFadden,6,16,cast
