event_id,season,episode,time,type,person_1,person_2,description,last_updated_timestamp,update_comment,main_type,path,person_nbr,all_partners,role_season_ep_count,role_ep_count
76,1,19,0:21:17,kiss,Nathan,Haley,At Nathan's apartment after school.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
77,1,19,0:23:02,fight,Lucas,Karen,Karen slaps Lucas after he tells her Brooke is pregnant.,1/26/2023 21:06,,fight,|Karen|Lucas|,2,|Nathan|Basketball Team|Julian|Masonboro Player|Karen|Friend #1|Felix|Ronnie|Dan|Peyton|Gabe|Chris|Psycho Derek|Rusty|Deb|Brooke|Tim|,19.0,90.0
78,1,19,0:32:16,kiss,Nathan,Haley,"After saying ""I love you"" for the first time.",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
79,1,20,0:28:59,fight,Deb,Dan,Deb throws keys at Dan when he stops by to pick up his things from the house.,1/26/2023 21:06,,fight,|Dan|Deb|,2,|Carrie|Dan|Pharmacist|Lucas|,6.0,23.0
80,1,20,0:29:21,kiss,Deb,Dan,Arguing when Dan comes to pick up his things from the house.,1/26/2023 21:06,,kiss,|Dan|Deb|,2,|Dan|Keith|Skills|,6.0,23.0
81,1,20,0:30:12,fight,Peyton,Nicki,"Nicki and Peyton get into a huge, furniture-breaking fight at Nathan and Haley's party.",1/26/2023 21:06,,fight,|Nicki|Peyton|,2,|Lucas|Dan's Henchman|Lindsey|Dan|Psycho Derek|Ravens Mascot|Nicki|Brooke|,11.0,65.0
82,1,20,0:31:47,fight,Peyton,Lucas,Peyton shoves Lucas out of the way after she learns about Lucas and Nicki.,1/26/2023 21:06,,fight,|Lucas|Peyton|,2,|Lucas|Dan's Henchman|Lindsey|Dan|Psycho Derek|Ravens Mascot|Nicki|Brooke|,11.0,65.0
83,1,20,0:34:00,fight,Nathan,Dan,Dan grabs Nathan's arm as they are leaving the police station after the party.,1/26/2023 21:06,,fight,|Dan|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
84,1,21,0:09:34,kiss,Nathan,Haley,Saying goodbye before school.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
85,1,21,0:32:15,kiss,Nathan,Haley,Haley kisses Nathan's hand while arguing about porn.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
86,1,21,0:36:07,kiss,Peyton,Jake,Saying goodbye as Jake and Jenny leave for Savanah.,1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,11.0,65.0
87,1,22,0:07:02,kiss,Nathan,Haley,"In the rain, after Nathan apologizes for keeping the pictures of Peyton.",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
88,1,22,0:14:49,kiss,Nathan,Haley,Making big plans for after the game.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
89,1,22,0:15:21,fight,Masonboro Player,Lucas,Masonboro player shoves Lucas in his bad shoulder as they leave the court for halftime.,1/26/2023 21:06,,fight,|Lucas|Masonboro Player|,2,|Nathan|Tim|Lucas|,,
90,1,22,0:15:25,fight,Nathan,Masonboro Player,"Nathan shoves the Masonboro player after he hits Lucas, then both teams fight.",1/26/2023 21:06,,fight,|Masonboro Player|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
91,1,22,0:15:27,fight,Tim,Masonboro Player,Tim shoves the Masonboro player who hit Lucas during the team fight.,1/26/2023 21:06,,fight,|Masonboro Player|Tim|,2,|Masonboro Player|Lucas|Police Officer|Brooke|Skills|,3.0,5.0
92,1,22,0:32:57,kiss [implied],Keith,Deb,Dan walks in and wakes them up after Keith and Deb have slept together.,1/26/2023 21:06,,kiss,|Deb|Keith|,2,|Deb|Jules|Karen|,3.0,16.0
93,1,22,0:41:20,kiss [implied],Nathan,Haley,Lucas shows up unexpectedly at Nathan's apartment the morning after Nathan and Haley's wedding.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
94,2,1,0:03:36,fight,Deb,Dan,"In Deb's dream, Dan reaches out from the coffin and grabs her.",1/26/2023 21:06,,fight,|Dan|Deb|,2,|Carrie|Dan|Pharmacist|Lucas|,2.0,23.0
95,2,1,0:04:25,kiss,Nathan,Haley,"""... let's alaways be like this.""",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
96,2,1,0:11:45,kiss [continued],Nathan,Haley,The proposal.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
97,2,1,0:21:49,kiss,Nathan,Haley,Meeting Haley's parents.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
98,2,2,0:38:07,kiss,Nathan,Haley,After Haley yells at Deb and asks her to leave the wedding reception/party.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
99,2,3,0:14:10,kiss,Nathan,Haley,Haley leaving for the bridal shower.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
100,2,3,0:22:56,fight,Tim,Police Officer,"The two female police officers grab Tim and handcuff him after he grabs them, thinking they are strippers.",1/26/2023 21:06,,fight,|Police Officer|Tim|,2,|Masonboro Player|Lucas|Police Officer|Brooke|Skills|,2.0,5.0
101,2,3,0:35:32,kiss,Nathan,Haley,Home after the shower/bachelor party.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
102,2,3,0:39:01,kiss,Nathan,Haley,Nathan leaving for his first day working at the dealership.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
103,2,4,0:04:05,kiss,Nathan,Haley,Discussing buying a car.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
104,2,4,0:40:30,kiss,Deb,Dan,Kiss on the head.,1/26/2023 21:06,,kiss,|Dan|Deb|,2,|Dan|Keith|Skills|,2.0,23.0
105,2,5,0:23:18,kiss,Lucas,Anna,Photobooth dare.,1/26/2023 21:06,,kiss,|Anna|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,9.0,90.0
106,2,5,0:38:07,kiss,Peyton,Brooke,Dare Night.,1/26/2023 21:06,,kiss,|Brooke|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
107,2,5,0:39:20,kiss,Nathan,Haley,Coming home from Dare Night.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
108,2,6,0:12:48,kiss,Felix,Brooke,In the janitor's closet at school.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
109,2,6,0:26:28,kiss [implied],Felix,Brooke,Felix gets dressed and discusses being friends with benefits (or just benefits).,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
110,2,6,0:32:35,kiss,Keith,Jules,Watching the meteor shower at the dealership.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
111,2,6,0:35:07,kiss,Lucas,Anna,Dropping her home after the meteor shower.,1/26/2023 21:06,,kiss,|Anna|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,9.0,90.0
112,2,7,0:02:03,kiss [implied],Felix,Brooke,"""I thought we had an understanding: once the hooking up is over, you go home.""",1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
113,2,7,0:29:23,kiss,Mouth,Brooke,"After Brooke tells him he's ""...like a really great little brother.""",1/26/2023 21:06,,kiss,|Brooke|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,3.0,45.0
114,2,7,0:31:41,fight,Mouth,Felix,Felix shoves Mouth away while Mouth is reproaching Felix for his treatment of Brooke.,1/26/2023 21:06,,fight,|Felix|Mouth|,2,|Julian|Conrad|Felix|Shelley's Ex|Dan|Skills|,3.0,45.0
115,2,7,0:32:05,fight,Lucas,Felix,Felix and Lucas punch each other at the TRIC opening.,1/26/2023 21:06,,fight,|Felix|Lucas|,2,|Nathan|Basketball Team|Julian|Masonboro Player|Karen|Friend #1|Felix|Ronnie|Dan|Peyton|Gabe|Chris|Psycho Derek|Rusty|Deb|Brooke|Tim|,9.0,90.0
116,2,7,0:32:22,fight,Keith,Felix,Throwing Felix out of TRIC.,1/26/2023 21:06,,fight,|Felix|Keith|,2,|Dan|Felix|,6.0,16.0
117,2,7,0:33:59,kiss,Lucas,Anna,After the TRIC opening.,1/26/2023 21:06,,kiss,|Anna|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,9.0,90.0
118,2,7,0:35:30,kiss,Karen,Andy,After the TRIC opening.,1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
119,2,7,0:36:43,kiss,Nathan,Haley,After the TRIC opening.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
120,2,7,0:40:57,kiss,Keith,Jules,After the TRIC opening.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
121,2,8,0:01:43,kiss,Felix,Brooke,"""It's the good girls who keep diaries.. """,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
122,2,8,0:04:08,kiss [continued],Keith,Jules,Keith wakes up at Jules's house the mornig after the TRIC opening.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
123,2,8,0:04:26,kiss,Keith,Jules,Waking up in the morning after the TRIC opening.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
124,2,8,0:06:23,kiss,Nathan,Haley,As Nathan and Lucas leave for Charlotte.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
125,2,8,0:09:10,kiss,Karen,Andy,Walking around campus.,1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
126,2,8,0:11:16,kiss,Felix,Brooke,Caught in Nathan & Haley's apartment.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
127,2,8,0:22:22,kiss,Karen,Andy,After handing Karen her A paper.,1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
128,2,8,0:31:17,kiss,Karen,Andy,"""I know how important this is to you... I would never do anything to compromise that.""",1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
129,2,8,0:35:44,kiss,Karen,Andy,Waking up.,1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
130,2,8,0:36:38,kiss,Keith,Jules,Giving Jules a key.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
131,2,8,0:39:47,kiss,Nathan,Haley,After Nathan returns from Charlotte.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
132,2,9,0:02:23,kiss,Nathan,Haley,Discussing the dance.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
133,2,9,0:27:11,kiss,Nathan,Haley,Prom king & queen.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
134,2,9,0:29:16,kiss,Lucas,Anna,At the after-formal party.,1/26/2023 21:06,,kiss,|Anna|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,9.0,90.0
135,2,10,0:10:13,fight,Nathan,Chris,Nathan shoves Chris against the wall and threatens him over his relationship with Haley.,1/26/2023 21:06,,fight,|Chris|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
136,2,10,0:22:54,kiss,Lucas,Anna,After Lucas drops off Brooke's repaired car.,1/26/2023 21:06,,kiss,|Anna|Lucas|,2,|Lindsey|Peyton|Anna|Nicki|Haley|Brooke|Rachel|,9.0,90.0
137,2,10,0:31:16,kiss [implied],Felix,Brooke,Felix walks out of Brooke's bathroom after Peyton says she's glad Brooke and Felix broke up.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
138,2,10,0:32:57,kiss,Haley,Chris,"In the studio, after Haley tells him she doesn't want to work with him anymore.",1/26/2023 21:06,,kiss,|Chris|Haley|,2,|Nathan|Dan|Chris|Lucas|,13.0,106.0
139,2,10,0:42:23,kiss,Felix,Brooke,"""... just tell me if you can show me your heart..."" and Lucas shows up at Brooke's door.",1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
140,2,11,0:01:01,kiss [continued],Felix,Brooke,As Lucas watches from the doorway. Continued from the previous episode.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
141,2,11,0:01:50,kiss,Haley,Chris,"At the bus station, before telling Chris she can't go with him.",1/26/2023 21:06,,kiss,|Chris|Haley|,2,|Nathan|Dan|Chris|Lucas|,13.0,106.0
142,2,11,0:09:03,kiss,Felix,Brooke,"""Hey, Brooke... You forgot  something...""",1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
143,2,11,0:13:54,kiss [implied],Taylor,Nathan,"Nathan admits to Lucas that Nathan's first sexual partner was Taylor (Haley's sister), when Nathan was a freshman.",1/26/2023 21:06,,kiss,|Nathan|Taylor|,2,|Nathan|David|,2.0,4.0
144,2,11,0:19:10,kiss,Peyton,Anna,"At Peyton's house, while Peyton is comforting Anna about Anna's breakup with Lucas.",1/26/2023 21:06,,kiss,|Anna|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
145,2,11,0:21:58,fight,Lucas,Felix,"Felix hits Lucas for hurting Anna, then Felix and Lucas fight.",1/26/2023 21:06,,fight,|Felix|Lucas|,2,|Nathan|Basketball Team|Julian|Masonboro Player|Karen|Friend #1|Felix|Ronnie|Dan|Peyton|Gabe|Chris|Psycho Derek|Rusty|Deb|Brooke|Tim|,9.0,90.0
146,2,11,0:42:18,kiss,Nathan,Haley,Cooking dinner.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
147,2,12,0:06:15,kiss,Nathan,Haley,"""... whoever my first was wasn't nearly as important as my last.""",1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
148,2,12,0:19:59,fight,Taylor,Haley,Haley pulls Taylor's ear and they slap each over Taylor's remarks about Nathan's past.,1/26/2023 21:06,,fight,|Haley|Taylor|,2,|Quinn|Haley|,2.0,4.0
149,2,12,0:26:18,kiss,Nathan,Haley,Making up after the Taylor incident.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
150,2,12,0:26:33,kiss,Keith,Jules,Arriving for dinner at the Scotts'.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
151,2,12,0:30:19,kiss,Felix,Brooke,While Brooke is researching ways to improve her crabby job conditions.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
152,2,12,0:34:52,kiss,Keith,Jules,Telling Lucas about their engagement.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
153,2,12,0:37:38,kiss,Felix,Brooke,After Brooke's work protest is effective.,1/26/2023 21:06,,kiss,|Brooke|Felix|,2,|Brooke|,6.0,6.0
154,2,12,0:39:35,kiss,Nathan,Haley,Walking along the riverfront.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
155,2,12,0:41:13,kiss,Keith,Jules,After their engagement.,1/26/2023 21:06,,kiss,|Jules|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
156,2,13,0:18:34,kiss,Nathan,Haley,Having breakfast as Taylor tells them she is moving out.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
157,2,14,0:14:54,fight,Nathan,Dan,Nathan punches Dan after a comment about his marriage.,1/26/2023 21:06,,fight,|Dan|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
158,2,14,0:16:00,fight,Jock,Brooke,Brooke shoves him for wearing a demeaning election sticker and pinches him until he gives up the source.,1/26/2023 21:06,,fight,|Brooke|Jock|,2,|Brooke|,1.0,1.0
159,2,14,0:36:48,kiss,Peyton,Jake,"""...I kept thinking about stuff I should've done... Mostly being with you.""",1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
160,2,15,0:20:23,kiss,Peyton,Jake,First date.,1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
161,2,15,0:24:14,kiss,Peyton,Jake,After their first date.,1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
162,2,15,0:25:51,fight,Nathan,Lucas,"""Kinda like how your wife liks Chris better than you.""",1/26/2023 21:06,,fight,|Lucas|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
163,2,15,0:28:47,kiss,Peyton,Jake,"""Do you have ghosts?"" ""Only nice ones.""",1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
164,2,15,0:40:19,kiss,Peyton,Jake,"""I'm doing something with her that I've never done before... I'm falling in love.""",1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
165,2,16,0:03:26,kiss,Peyton,Jake,Interrupted by Jenny's first word and Brooke.,1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
166,2,16,0:15:34,kiss,Peyton,Jake,Getting ready for the wedding.,1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
167,2,16,0:14:46,kiss,Karen,Andy,"""I love you.""",1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
168,2,16,0:24:39,kiss,Karen,Andy,Before the wedding.,1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
169,2,16,0:27:55,fight,Nathan,Dan,Nathan scuffles with Dan before the wedding.,1/26/2023 21:06,,fight,|Dan|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
170,2,16,0:30:43,fight,Karen,Jules,Karen slaps Jules.,1/26/2023 21:06,,fight,|Jules|Karen|,2,|Dan|Whitey|Jules|Lucas|,6.0,20.0
171,2,17,0:08:29,fight,Keith,Dan,"""Oh wait. She's not that bright. You better check under H."" (and Keith throws a wheel through he dealership window).",1/26/2023 21:06,,fight,|Dan|Keith|,2,|Dan|Felix|,6.0,16.0
172,2,17,0:17:19,kiss,Nathan,Haley,[Flashback] Nathan comforting Haley when she misses her parents (who have moved away).,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
173,2,17,0:21:19,kiss,Nathan,Haley,[Flashback] Recording their voicemail message as a married couple.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
174,2,17,0:28:08,kiss,Nathan,Haley,[Flashback] Nathan carrying Haley over the threshold after their wedding.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
175,2,17,0:32:24,kiss,Nathan,Haley,Visiting Haley on tour.,1/26/2023 21:06,,kiss,|Haley|Nathan|,2,|Gigi|Peyton|Melody|Taylor|Carrie|Haley|Brooke|Rachel|,18.0,123.0
176,2,17,0:38:19,kiss,Peyton,Jake,"""Now it's me and Jenny... and you.""",1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
177,2,18,0:25:06,kiss,Darby,Anna,Saying goodbye.,1/26/2023 21:06,,kiss,|Anna|Darby|,2,|Anna|,1.0,1.0
178,2,18,0:31:52,kiss,Peyton,Jake,"""... If I could, I would stay with you forever.""",1/26/2023 21:06,,kiss,|Jake|Peyton|,2,|Nathan|Julian|Jake|Lucas|Chris|Anna|Psycho Derek|Chase|Pete Wentz|Brooke|,8.0,65.0
179,2,19,0:18:04,kiss,Karen,Andy,"""I hope there's never another woman in my life.""",1/26/2023 21:06,,kiss,|Andy|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
180,2,19,0:26:14,kiss,Mouth,Erica,Walking her home.,1/26/2023 21:06,,kiss,|Erica|Mouth|,2,|Erica|Tia|Gigi|Shelley|Cheerleader|Lauren|Alice|Brooke|Millie|Rachel|,3.0,45.0
181,2,19,0:41:25,fight,Dan,Cooper,While Nathan is in the hospital.,1/26/2023 21:06,,fight,|Cooper|Dan|,2,|Officer Burns|Cooper|Andy|Brooke|Mrs. Edwards|Thug #2|Peyton|Billy (Drug Dealer)|Deb|Thug|Haley|Keith|Skills|Nathan|Clay|Lucas|Damien|Thug #4|Carrie|Mouth|Thug #3|Karen|Dimitri|Owen|Whitey|,9.0,49.0
182,2,20,0:01:28,kiss,Karen,Dan,In Nathan's dream.,1/26/2023 21:06,,kiss,|Dan|Karen|,2,|Dan|Keith|Andy|Larry Sawyer|,6.0,20.0
183,2,20,0:16:37,kiss,Keith,Karen,In Nathan's dream.,1/26/2023 21:06,,kiss,|Karen|Keith|,2,|Deb|Jules|Karen|,6.0,16.0
184,2,20,0:23:58,fight,Nathan,Basketball Team,[In Natha's dream] The team kidnaps Nathan and dumps him in a mud puddle.,1/26/2023 21:06,,fight,|Basketball Team|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
185,2,20,0:27:43,fight,Tim,Skills,In Nathan's dream.,1/26/2023 21:06,,fight,|Skills|Tim|,2,|Masonboro Player|Lucas|Police Officer|Brooke|Skills|,2.0,5.0
186,2,20,0:31:22,fight,Nathan,Lucas,[In Nathan's dream] Lucas punches Nathan.,1/26/2023 21:06,,fight,|Lucas|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
187,2,21,0:22:27,kiss,Tric Patron #2,Tric Patron #1,After the fundraiser movie night.,1/26/2023 21:06,,kiss,|Tric Patron #1|Tric Patron #2|,2,|Tric Patron #1|,,
188,2,21,0:22:27,kiss,Tric Patron #4,Tric Patron #3,After the fundraiser movie night.,1/26/2023 21:06,,kiss,|Tric Patron #3|Tric Patron #4|,2,|Tric Patron #3|,,
189,2,21,0:28:29,fight,Nathan,Dan,Dan grabs Nathan.,1/26/2023 21:06,,fight,|Dan|Nathan|,2,|Greg's friend|Fan|Chris|Daunte|Bear|Bar Patron|Friend #1|Greg|Jerome|Billy (Drug Dealer)|Punch Guy|Skills|Basketball Team|Masonboro Player|Lucas|Damien|J-Fed|Sergei|Poker Players|Chuck|Dimitri|Ian|Officer Stevens|Dan|,18.0,123.0
